0;80;255;2;1.59;71;1;0;2.50
0;2;212;1;0.99;15;1;0;1.00
0;32;790;12;1.80;68;0;0;30.00
0;66;955;1;1.58;64;0;1;27.00
0;20;847;7;;;0;0;4.80
0;70;252;1;1.71;45;1;0;11.00
0;79;261;1;1.61;69;0;1;30.00
0;0;434;1;0.72;8;1;0;24.00
0;48;1093;1;;;0;1;15.00
0;12;531;4;1.53;48;0;0;9.50
0;69;1638;1;1.68;95;0;1;25.00
0;25;1638;9;1.80;86;1;0;3.00
0;56;295;5;1.62;71;0;1;15.00
0;1;417;1;0.72;9;1;0;0.20
0;3;1230;1;0.97;19;1;0;5.30
0;16;492;6;1.54;52;1;1;15.00
0;15;492;6;1.45;38;1;0;12.90
0;57;149;1;1.75;64;0;1;15.00
0;8;1829;1;1.23;24;0;0;3.00
0;17;293;6;1.74;63;1;0;14.30
0;1;623;1;0.73;10;1;0;4.50
0;10;471;1;1.19;15;0;1;8.00
0;75;575;3;1.70;75;0;1;8.00
0;53;1600;6;1.70;89;1;0;18.00
0;55;794;12;;;1;1;21.00
0;16;421;5;1.65;55;1;1;16.00
0;14;421;5;1.54;50;1;1;20.00
0;40;421;1;1.75;71;1;1;54.50
0;23;90;3;1.62;72;1;0;10.00
0;19;90;4;1.75;70;1;0;13.00
0;54;90;1;;80;0;1;25.00
0;32;692;5;1.66;52;0;1;20.00
0;28;138;9;1.74;69;1;0;8.20
0;4;116;1;1.00;16;0;0;7.00
0;40;686;3;;;1;0;5.00
0;65;264;1;1.66;58;1;0;10.00
0;24;522;4;1.72;80;1;0;31.00
0;60;120;2;1.65;62;1;0;5.00
0;3;482;1;0.93;14;1;0;12.00
0;3;482;1;0.99;16;1;0;7.80
0;35;446;7;1.67;73;0;0;15.00
0;36;381;12;1.54;46;1;0;15.00
0;15;307;5;1.53;40;0;0;5.00
0;31;298;1;1.68;68;1;1;5.60
0;39;137;1;1.66;66;0;0;10.00
0;16;331;8;1.70;58;0;0;6.00
0;0;359;1;0.68;7;0;0;3.00
0;35;359;3;;;0;1;30.00
0;33;340;1;;;1;1;32.00
0;67;644;1;1.58;68;1;1;30.00
0;0;227;1;0.65;7;1;0;10.00
0;67;613;1;1.71;68;1;0;60.00
0;1;613;1;0.75;10;1;0;8.00
0;22;613;5;1.73;61;1;0;35.00
0;0;277;1;0.69;9;1;1;2.00
0;75;612;5;;;1;1;1.50
0;24;267;5;1.51;57;1;0;9.40
0;13;302;7;1.76;61;1;1;2.50
0;48;641;1;1.66;61;0;1;20.00
0;18;641;7;1.55;56;0;1;17.00
0;29;304;1;1.72;76;1;0;7.00
0;66;304;1;1.61;74;1;1;60.00
0;1;789;1;0.83;11;1;0;3.20
0;7;423;2;1.27;23;0;0;4.00
0;7;240;1;1.25;24;1;0;16.00
0;34;240;2;1.57;52;1;0;12.00
0;15;401;4;1.50;38;1;1;10.50
0;69;227;4;1.59;78;1;0;5.35
0;78;163;1;1.61;48;1;1;32.40
0;47;1413;3;1.67;62;0;0;2.00
0;37;105;5;1.75;78;0;0;18.00
0;0;117;1;0.60;7;1;0;18.00
0;3;1161;1;0.99;13;1;0;3.00
0;60;845;1;1.76;92;0;1;40.00
0;3;341;1;0.94;13;1;0;1.50
0;14;423;5;1.82;72;1;1;10.00
0;12;401;3;1.38;29;1;0;2.50
0;72;297;1;1.52;60;1;1;10.00
0;1;359;1;0.77;11;1;0;6.80
0;23;274;5;1.69;82;1;0;19.30
0;7;826;1;1.26;23;1;0;8.00
0;38;544;12;1.61;53;1;0;18.00
0;26;645;12;1.66;70;0;0;15.00
0;37;330;6;1.78;67;1;0;3.70
0;59;600;1;1.57;64;0;1;16.80
0;48;877;2;1.59;63;1;0;2.00
0;19;507;7;;;1;1;18.00
0;26;388;6;;;1;0;18.00
0;3;388;1;0.94;15;1;0;15.00
0;0;388;1;;6;0;0;10.00
0;0;1261;1;0.70;10;1;0;10.00
0;18;1373;3;1.61;51;1;0;5.50
0;16;450;6;1.71;63;1;0;3.10
0;44;450;5;1.68;;0;0;1.00
0;0;208;1;0.61;6;1;0;15.00
0;1;3330;1;0.85;11;1;1;3.50
0;46;3330;1;1.77;62;1;1;16.00
0;81;347;4;1.68;60;0;1;6.50
0;11;347;4;1.58;33;0;1;15.00
0;60;192;1;;60;0;1;10.60
0;21;794;6;1.71;68;1;0;5.75
0;6;41;1;1.17;21;1;0;8.00
0;33;102;9;1.79;89;0;0;5.00
0;9;502;1;;;1;0;0.50
0;0;502;1;0.69;12;1;0;1.00
0;2;112;1;0.85;14;1;0;8.00
0;45;767;4;1.55;66;1;0;2.40
0;7;767;1;1.21;20;0;0;5.18
0;6;767;1;1.17;20;0;1;5.18
0;56;428;5;1.72;65;0;1;14.00
0;5;185;1;1.13;18;0;1;35.00
0;73;341;1;1.72;75;0;1;27.60
0;5;715;1;1.07;16;1;0;12.00
0;4;715;1;0.99;13;1;0;11.00
0;56;232;4;;;1;1;30.00
0;8;2071;1;1.32;24;1;0;1.00
0;12;2071;5;1.55;34;1;0;1.00
0;18;264;6;;;1;0;15.80
0;3;548;1;0.97;16;1;0;3.00
0;54;404;4;1.75;89;0;1;16.00
0;24;381;1;1.58;53;0;1;6.00
0;86;219;1;;;0;1;60.00
0;71;702;5;1.62;75;0;1;7.00
0;2;624;1;0.94;15;1;0;5.97
0;24;624;5;1.69;63;1;0;41.30
0;18;123;5;1.66;60;0;0;6.00
0;8;605;1;1.26;27;1;1;35.00
0;14;1001;5;1.58;51;1;1;28.70
0;64;791;5;1.59;52;0;1;2.00
0;1;261;1;0.79;11;1;0;5.18
0;11;654;5;1.49;38;0;0;17.50
0;0;528;1;0.73;9;1;0;6.00
0;58;839;2;1.70;84;0;1;12.00
0;10;555;2;;;0;0;2.00
0;32;555;5;;;1;0;12.00
0;50;297;5;1.65;46;0;1;20.00
0;55;995;1;1.80;96;1;0;2.00
0;66;507;1;1.61;77;1;1;5.00
0;3;487;1;0.50;16;0;0;6.00
0;61;596;1;1.70;79;0;1;8.30
0;52;510;7;1.69;100;1;1;30.00
0;0;221;1;0.69;8;0;0;20.00
0;1;480;1;;;1;0;13.00
0;52;748;6;1.67;62;0;0;25.00
0;44;123;1;1.68;75;0;1;11.00
0;11;312;4;1.38;33;0;0;12.00
0;25;312;8;;;0;0;10.00
0;17;262;10;1.72;75;1;0;16.00
0;24;361;3;1.80;76;1;0;6.65
0;36;424;10;1.72;60;0;0;3.50
0;3;808;1;1.00;14;0;0;25.00
0;29;1332;5;1.68;64;1;0;12.30
0;48;174;1;1.57;51;0;1;25.80
0;36;174;5;1.67;54;1;0;19.60
0;56;1200;4;1.63;67;1;0;30.00
0;58;414;4;1.60;58;1;0;11.70
0;18;547;5;;;0;1;8.00
0;1;216;1;0.82;12;1;0;10.00
0;5;682;1;1.01;21;1;0;13.00
0;6;335;1;1.08;18;1;1;8.65
0;1;294;1;0.79;11;0;0;7.50
0;0;938;1;0.74;11;0;0;47.00
0;47;1628;10;1.80;105;0;0;5.00
0;26;1628;6;1.70;62;0;0;8.00
0;16;1609;8;1.81;71;0;0;23.00
0;10;897;4;1.37;29;1;1;19.00
0;63;585;1;1.62;57;1;1;20.30
0;64;622;4;;;0;0;10.00
0;1;622;1;0.75;9;1;0;21.00
0;51;622;1;1.66;62;0;0;3.00
0;7;622;1;1.16;19;0;0;8.70
0;3;709;1;0.97;14;1;0;3.30
0;2;1193;1;1.09;10;1;0;5.00
0;2;1483;1;0.94;15;1;0;28.00
0;81;3200;5;1.60;51;1;1;15.00
0;50;784;5;1.55;54;1;0;4.00
0;2;1545;1;0.83;11;1;0;10.50
0;47;2105;5;1.75;74;1;0;30.00
0;59;506;3;1.52;60;0;1;43.00
0;52;882;3;1.74;68;0;1;20.00
0;1;646;1;0.77;11;1;0;20.00
0;1;422;1;0.68;9;1;0;25.00
0;0;1404;1;0.64;7;0;1;10.00
0;39;445;6;;;1;1;40.00
0;83;213;1;1.60;57;1;0;40.00
0;56;324;4;1.68;65;0;1;40.00
0;7;1035;2;1.10;23;1;0;5.00
0;40;622;9;1.72;82;0;0;31.80
0;29;761;6;1.60;53;0;0;78.00
0;35;262;1;1.72;74;1;0;38.00
0;68;224;1;1.79;75;0;1;23.80
0;14;327;5;1.50;40;0;0;21.00
0;32;234;2;1.71;82;1;0;0.70
0;19;424;5;1.75;60;1;0;10.00
0;46;1338;4;1.56;69;1;0;4.00
0;10;1338;3;1.28;24;1;0;15.00
0;2;211;1;;12;1;0;5.00
0;40;629;4;;;1;1;40.00
0;16;1048;5;1.66;53;1;0;6.00
0;40;651;5;1.68;90;1;1;68.00
0;21;1299;10;1.90;85;0;0;10.00
0;3;386;1;1.09;16;1;1;22.00
0;36;386;5;1.60;53;1;1;15.00
0;2;350;1;0.43;17;1;0;22.00
0;65;350;4;1.71;90;1;1;26.68
0;47;204;1;1.60;59;1;1;25.00
0;59;290;1;1.73;62;0;1;16.80
0;8;680;2;1.28;25;1;0;30.00
0;61;549;1;1.69;61;0;1;10.00
0;69;583;1;1.61;53;1;1;70.00
0;53;231;2;1.66;47;0;1;7.00
0;3;336;1;0.99;15;1;0;19.00
0;1;336;1;0.85;9;1;0;3.00
0;31;1239;9;1.62;75;0;0;4.90
0;38;1193;3;1.80;114;0;1;24.22
0;44;349;6;1.67;64;1;1;110.00
0;43;955;1;1.63;63;1;0;5.00
0;15;2271;8;1.67;53;1;0;10.00
0;1;346;1;0.93;11;0;0;10.00
0;74;353;1;1.59;65;1;1;100.00
0;0;385;1;0.69;8;0;0;15.00
0;67;766;1;1.75;57;1;1;100.00
0;52;423;4;1.65;84;0;0;32.00
0;38;129;1;1.59;63;1;0;5.00
0;4;361;1;0.96;15;1;0;2.00
0;2;361;1;0.78;11;1;0;2.00
0;7;361;1;1.13;19;1;0;2.00
0;57;374;3;1.70;45;1;1;5.50
0;37;585;5;1.59;76;0;0;30.00
0;55;1622;1;;;0;1;30.00
0;82;1622;1;1.70;56;0;1;60.00
0;56;708;2;1.63;56;1;1;6.00
0;33;522;1;1.77;81;0;0;12.00
0;1;618;1;0.84;11;1;0;4.00
0;30;890;8;;;0;0;15.00
0;71;525;1;1.61;63;1;0;10.00
0;0;306;1;0.56;6;0;0;12.00
0;35;1243;12;1.72;89;0;1;22.00
0;72;213;1;1.63;64;1;1;10.50
0;25;547;3;1.73;65;1;1;20.00
0;15;474;3;1.66;;1;0;15.00
0;21;289;5;1.82;81;0;1;18.20
0;25;518;5;1.77;81;1;0;10.00
0;67;136;3;1.74;71;1;0;8.00
0;38;2687;4;;;0;1;2.00
0;26;435;5;1.62;51;1;0;7.40
0;2;196;1;0.91;13;1;0;5.30
0;27;766;6;;;0;0;20.00
0;4;371;1;1.17;15;0;0;7.00
0;16;1269;1;1.57;45;0;1;10.00
0;50;291;1;1.57;59;1;0;4.50
0;37;373;9;1.82;95;0;0;12.50
0;1;471;1;;8;0;0;8.55
0;32;300;1;1.66;75;1;0;43.00
0;41;729;1;;;1;0;23.00
0;12;729;2;;;1;0;15.50
0;72;774;1;1.64;55;0;1;10.00
0;69;275;1;1.58;43;0;1;78.00
0;59;688;4;1.67;75;0;1;41.00
0;23;673;7;1.66;48;0;0;1.00
0;4;380;1;0.98;14;0;0;7.00
0;38;1621;9;1.66;70;0;1;8.00
0;20;1621;11;;;1;0;10.00
0;4;392;1;1.08;18;1;0;10.00
0;32;421;3;1.66;70;0;0;5.00
0;55;566;5;1.64;46;0;1;70.00
0;31;576;6;1.69;93;0;0;60.00
0;7;576;1;1.27;37;1;1;20.00
0;81;234;1;1.61;57;0;0;20.00
0;47;1006;11;1.69;67;0;0;15.00
0;58;478;5;1.75;80;1;1;13.50
0;62;432;1;1.65;63;1;1;15.00
0;50;1367;5;1.65;76;1;0;35.00
0;6;112;1;1.17;19;1;0;30.00
0;28;112;12;1.69;67;0;0;10.00
0;40;1102;5;1.98;96;1;0;22.00
0;2;402;1;0.90;13;1;1;2.00
0;33;402;12;1.65;58;1;0;7.00
0;65;347;1;1.60;72;1;0;25.00
0;5;589;1;1.12;26;1;0;13.00
0;20;448;6;1.58;;0;0;1.80
0;0;375;1;0.56;4;0;0;10.00
0;47;604;1;1.61;64;1;0;11.00
0;2;980;1;0.95;14;0;1;20.00
0;0;2705;1;0.63;9;1;0;6.00
0;62;2705;12;1.75;70;1;1;20.00
0;62;338;6;1.63;65;0;1;25.00
0;17;905;11;1.65;54;1;1;9.60
0;43;905;1;1.69;56;0;0;2.00
0;0;905;1;0.57;5;0;0;5.00
0;69;292;1;1.63;52;1;1;18.00
0;5;377;1;1.07;16;0;0;9.90
0;12;699;5;1.51;37;0;1;6.00
0;13;854;5;1.54;42;1;0;10.00
0;47;476;3;1.75;73;1;1;45.00
0;12;1019;5;1.58;39;0;1;18.00
0;68;315;2;1.71;75;0;0;3.50
0;10;240;2;1.40;30;0;1;25.00
0;51;252;1;1.73;62;1;1;22.00
0;8;411;3;1.48;33;0;0;3.20
0;8;427;1;1.25;29;0;0;13.00
0;2;603;1;0.81;12;1;1;50.00
0;15;435;2;;;1;0;3.00
0;56;390;5;1.71;85;1;1;16.00
0;1;715;1;0.84;12;1;0;18.00
0;21;1107;12;;;1;0;8.00
0;21;865;10;1.66;64;1;1;27.00
0;0;5467;1;0.69;8;1;0;25.00
0;7;5467;1;1.29;27;1;0;40.00
0;18;430;10;1.75;65;1;0;40.00
0;19;1683;6;1.72;69;1;0;11.00
0;34;650;4;1.62;96;1;1;100.00
0;3;346;1;1.10;17;0;0;24.00
0;0;346;1;0.60;6;0;0;70.00
0;29;1572;12;1.64;56;0;0;4.65
0;54;1572;9;;;1;0;10.00
0;67;422;4;1.63;68;1;1;45.00
0;41;647;1;1.67;64;1;0;9.50
0;73;824;1;1.70;52;0;1;10.00
0;57;306;1;1.71;67;1;1;45.00
0;62;457;1;;;0;1;30.00
0;33;129;5;1.75;96;1;0;15.00
0;21;1336;1;1.65;64;1;1;6.00
0;38;762;8;1.69;97;1;1;5.00
0;12;702;1;1.60;54;1;1;50.00
0;16;1244;8;1.74;58;1;0;90.00
0;1;473;1;0.87;13;1;1;25.00
0;10;579;3;1.39;28;1;0;4.00
0;6;441;1;1.18;23;1;0;2.30
0;23;598;1;1.65;57;1;0;40.00
0;10;598;4;1.41;34;1;0;20.00
0;18;598;7;1.65;56;1;0;14.00
0;24;598;1;1.59;69;1;1;20.00
0;28;598;5;1.69;67;0;0;50.00
0;31;871;1;1.61;45;1;0;2.00
0;94;735;1;;;1;1;37.00
0;35;3826;6;1.76;92;0;1;8.00
0;1;1136;1;0.77;10;1;0;7.00
0;62;694;1;1.69;83;1;1;21.00
0;13;999;5;1.44;32;0;1;6.00
0;46;220;2;1.60;50;1;1;28.56
0;12;631;5;1.55;54;1;1;4.00
0;37;884;7;1.80;81;0;1;20.00
0;45;411;5;1.60;53;0;1;10.00
0;81;536;4;1.65;58;0;0;51.00
0;69;537;4;1.68;58;1;0;24.00
0;17;589;7;1.66;59;1;0;5.00
0;31;589;1;1.65;78;0;0;3.87
0;3;1016;1;0.97;15;1;0;17.00
0;58;232;1;1.65;70;0;0;6.30
0;6;554;1;1.02;17;0;0;4.00
0;39;1662;9;1.65;63;0;0;12.00
0;40;681;5;1.62;70;0;1;22.00
0;85;681;3;1.60;60;0;1;43.00
0;1;435;1;0.75;9;1;0;15.00
0;58;1381;5;1.72;63;0;1;30.00
0;10;1000;4;1.39;34;1;0;4.80
0;40;1000;6;;;0;1;5.00
0;50;694;9;1.68;65;1;0;12.00
